CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Parent,Customer Priority,customar Full Name (cc),Customer_full_name,Length of fill name,Parents_Exam,Customer_priority_Exam,Income_level_Exam,Education_catogery_exam,Birth_year_Exam
16116,MR.,BEGOÑA,HURTADO,06-Jun-68,S,M,begoña0@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. BEGOÑA HURTADO,MR. BEGOÑA HURTADO,18,No,Standard,Average,Undergraduate,1968
16606,MR.,RICKY,BLANCO,09-Nov-76,S,M,ricky16@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. RICKY BLANCO,MR. RICKY BLANCO,16,No,Standard,Average,Undergraduate,1976
16608,MR.,RICKY,MARTIN,13-Dec-75,S,M,ricky0@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. RICKY MARTIN,MR. RICKY MARTIN,16,No,Standard,Average,Undergraduate,1975
17009,MR.,WYATT,BUTLER,26-Oct-68,S,M,wyatt64@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. WYATT BUTLER,MR. WYATT BUTLER,16,No,Standard,Average,Undergraduate,1968
19088,MR.,RAFAEL,KUMAR,02-Nov-74,S,M,rafael31@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. RAFAEL KUMAR,MR. RAFAEL KUMAR,16,No,Standard,Average,Undergraduate,1974
19586,MR.,ALVIN,SHARMA,06-Jun-68,S,M,alvin32@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. ALVIN SHARMA,MR. ALVIN SHARMA,16,No,Standard,Average,Undergraduate,1968
19607,MR.,TROY,SUBRAM,21-Feb-65,S,M,troy14@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. TROY SUBRAM,MR. TROY SUBRAM,15,No,Standard,Average,Undergraduate,1965
19953,MR.,DARRELL,LAL,23-Feb-74,S,M,darrell17@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. DARRELL LAL,MR. DARRELL LAL,15,No,Standard,Average,Undergraduate,1974
20603,MR.,HENRY,SULLIVAN,03-Jan-76,S,M,henry14@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. HENRY SULLIVAN,MR. HENRY SULLIVAN,18,No,Standard,Average,Undergraduate,1976
21211,MR.,LOUIS,HE,12-May-64,S,M,louis13@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. LOUIS HE,MR. LOUIS HE,12,No,Standard,Average,Undergraduate,1964
21214,MR.,COREY,SHE,01-Apr-64,S,M,corey0@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. COREY SHE,MR. COREY SHE,13,No,Standard,Average,Undergraduate,1964
21987,MR.,THEODORE,DOMINGUEZ,04-Dec-65,S,M,theodore13@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. THEODORE DOMINGUEZ,MR. THEODORE DOMINGUEZ,22,No,Standard,Average,Undergraduate,1965
22840,MR.,DOMINIC,SULLIVAN,10-Apr-76,S,M,dominic13@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. DOMINIC SULLIVAN,MR. DOMINIC SULLIVAN,20,No,Standard,Average,Undergraduate,1976
22841,MR.,DOUGLAS,MARTINEZ,19-Aug-76,S,M,douglas21@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. DOUGLAS MARTINEZ,MR. DOUGLAS MARTINEZ,20,No,Standard,Average,Undergraduate,1976
23432,MR.,JORDAN,ROBERTS,10-Oct-68,S,M,jordan58@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. JORDAN ROBERTS,MR. JORDAN ROBERTS,18,No,Standard,Average,Undergraduate,1968
23539,MR.,DARREN,MUNOZ,04-Jan-63,S,M,darren29@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. DARREN MUNOZ,MR. DARREN MUNOZ,16,No,Standard,Average,Undergraduate,1963
24381,MR.,DANNY,SERRANO,14-May-65,S,M,danny17@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. DANNY SERRANO,MR. DANNY SERRANO,17,No,Standard,Average,Undergraduate,1965
24458,MR.,FREDERICK,RODRIGUEZ,21-Jun-63,S,M,frederick16@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. FREDERICK RODRIGUEZ,MR. FREDERICK RODRIGUEZ,23,No,Standard,Average,Undergraduate,1963
24586,MR.,JERRY,LUO,20-Oct-75,S,M,jerry6@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. JERRY LUO,MR. JERRY LUO,13,No,Standard,Average,Undergraduate,1975
25226,MR.,ROBERT,KUMAR,09-Nov-65,S,M,robert40@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. ROBERT KUMAR,MR. ROBERT KUMAR,16,No,Standard,Average,Undergraduate,1965
25228,MR.,BRAD,ASHE,14-Oct-64,S,M,brad23@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. BRAD ASHE,MR. BRAD ASHE,13,No,Standard,Average,Undergraduate,1964
26033,MR.,DANNY,VAZQUEZ,13-Jul-65,S,M,danny15@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. DANNY VAZQUEZ,MR. DANNY VAZQUEZ,17,No,Standard,Average,Undergraduate,1965
26133,MR.,JESSE,HALL,11-Jul-63,S,M,jesse46@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. JESSE HALL,MR. JESSE HALL,14,No,Standard,Average,Undergraduate,1963
26422,MR.,PEDRO,SURI,03-Sep-75,S,M,pedro0@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. PEDRO SURI,MR. PEDRO SURI,14,No,Standard,Average,Undergraduate,1975
26423,MR.,HECTOR,GUTIERREZ,05-Nov-75,S,M,hector9@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. HECTOR GUTIERREZ,MR. HECTOR GUTIERREZ,20,No,Standard,Average,Undergraduate,1975
26967,MR.,EDWIN,LI,14-Apr-68,S,M,edwin3@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. EDWIN LI,MR. EDWIN LI,12,No,Standard,Average,Undergraduate,1968
27343,MR.,DALE,NATH,10-Apr-75,S,M,dale16@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. DALE NATH,MR. DALE NATH,13,No,Standard,Average,Undergraduate,1975
27344,MR.,HECTOR,SANZ,16-Sep-74,S,M,hector18@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. HECTOR SANZ,MR. HECTOR SANZ,15,No,Standard,Average,Undergraduate,1974
27689,MR.,SETH,WALKER,16-May-63,S,M,seth22@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. SETH WALKER,MR. SETH WALKER,15,No,Standard,Average,Undergraduate,1963
29289,MR.,DEVON,RAJE,27-Aug-64,S,M,devon11@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. DEVON RAJE,MR. DEVON RAJE,14,No,Standard,Average,Undergraduate,1964
29303,MR.,ARTURO,PAL,22-Jul-64,S,M,arturo37@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. ARTURO PAL,MR. ARTURO PAL,14,No,Standard,Average,Undergraduate,1964
29309,MR.,RODNEY,NAVARRO,01-Apr-63,S,M,rodney6@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. RODNEY NAVARRO,MR. RODNEY NAVARRO,18,No,Standard,Average,Undergraduate,1963
11104,MR.,EDGAR,SARA,11-Mar-64,M,M,edgar11@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. EDGAR SARA,MR. EDGAR SARA,14,No,Standard,Average,Undergraduate,1964
13616,MR.,COLE,RAMIREZ,27-Mar-76,M,M,cole9@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. COLE RAMIREZ,MR. COLE RAMIREZ,16,No,Standard,Average,Undergraduate,1976
13617,MR.,GERALD,SURI,17-Mar-76,M,M,gerald29@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. GERALD SURI,MR. GERALD SURI,15,No,Standard,Average,Undergraduate,1976
13619,MR.,ARTURO,XU,11-May-76,M,M,arturo13@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. ARTURO XU,MR. ARTURO XU,13,No,Standard,Average,Undergraduate,1976
15228,MR.,JERMAINE,RAMAN,02-Nov-63,M,M,jermaine10@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. JERMAINE RAMAN,MR. JERMAINE RAMAN,18,No,Standard,Average,Undergraduate,1963
16607,MR.,LOGAN,GONZALES,27-Aug-75,M,M,logan18@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. LOGAN GONZALES,MR. LOGAN GONZALES,18,No,Standard,Average,Undergraduate,1975
16680,MR.,CARLOS,EDWARDS,16-Mar-63,M,M,carlos27@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. CARLOS EDWARDS,MR. CARLOS EDWARDS,18,No,Standard,Average,Undergraduate,1963
17625,MR.,MASON,ALLEN,13-Jun-63,M,M,mason38@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. MASON ALLEN,MR. MASON ALLEN,15,No,Standard,Average,Undergraduate,1963
18190,MR.,DANNY,DIAZ,21-Aug-75,M,M,danny3@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. DANNY DIAZ,MR. DANNY DIAZ,14,No,Standard,Average,Undergraduate,1975
18195,MR.,WALTER,SANZ,20-Aug-74,M,M,walter13@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. WALTER SANZ,MR. WALTER SANZ,15,No,Standard,Average,Undergraduate,1974
18271,MR.,DARRELL,YUAN,18-Jun-63,M,M,darrell15@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. DARRELL YUAN,MR. DARRELL YUAN,16,No,Standard,Average,Undergraduate,1963
18716,MR.,SETH,CAMPBELL,01-Aug-68,M,M,seth43@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. SETH CAMPBELL,MR. SETH CAMPBELL,17,No,Standard,Average,Undergraduate,1968
20237,MR.,HUNTER,YANG,19-Feb-63,M,M,hunter22@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. HUNTER YANG,MR. HUNTER YANG,15,No,Standard,Average,Undergraduate,1963
20705,MR.,KEVIN,ROBERTS,02-Sep-68,M,M,kevin41@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. KEVIN ROBERTS,MR. KEVIN ROBERTS,17,No,Standard,Average,Undergraduate,1968
20709,MR.,SAMUEL,EVANS,12-Jun-63,M,M,samuel31@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. SAMUEL EVANS,MR. SAMUEL EVANS,16,No,Standard,Average,Undergraduate,1963
21880,MR.,MARC,GOMEZ,20-Aug-74,M,M,marc4@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. MARC GOMEZ,MR. MARC GOMEZ,14,No,Standard,Average,Undergraduate,1974
21993,MR.,CRAIG,SANZ,20-Sep-64,M,M,craig19@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. CRAIG SANZ,MR. CRAIG SANZ,14,No,Standard,Average,Undergraduate,1964
22296,MR.,BENJAMIN,JOHNSON,23-Mar-68,M,M,benjamin47@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. BENJAMIN JOHNSON,MR. BENJAMIN JOHNSON,20,No,Standard,Average,Undergraduate,1968
22952,MR.,LUKE,BAKER,09-May-63,M,M,luke39@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. LUKE BAKER,MR. LUKE BAKER,14,No,Standard,Average,Undergraduate,1963
23640,MR.,BRUCE,JIMÉNEZ,08-Jan-75,M,M,bruce28@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. BRUCE JIMÉNEZ,MR. BRUCE JIMÉNEZ,17,No,Standard,Average,Undergraduate,1975
24380,MR.,MAURICE,YUAN,13-Oct-65,M,M,maurice7@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. MAURICE YUAN,MR. MAURICE YUAN,16,No,Standard,Average,Undergraduate,1965
24895,MR.,DALTON,HENDERSON,10-Nov-74,M,M,dalton50@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. DALTON HENDERSON,MR. DALTON HENDERSON,20,No,Standard,Average,Undergraduate,1974
25983,MR.,JACK,ALEXANDER,22-Aug-63,M,M,jack19@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. JACK ALEXANDER,MR. JACK ALEXANDER,18,No,Standard,Average,Undergraduate,1963
26145,MR.,CALVIN,SHEN,13-Oct-65,M,M,calvin2@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. CALVIN SHEN,MR. CALVIN SHEN,15,No,Standard,Average,Undergraduate,1965
26428,MR.,COLIN,MA,22-Nov-76,M,M,colin17@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. COLIN MA,MR. COLIN MA,12,No,Standard,Average,Undergraduate,1976
27968,MR.,ROGER,XU,06-Jun-76,M,M,roger32@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. ROGER XU,MR. ROGER XU,12,No,Standard,Average,Undergraduate,1976
28925,MR.,WARREN,LU,03-Apr-76,M,M,warren27@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. WARREN LU,MR. WARREN LU,13,No,Standard,Average,Undergraduate,1976
28932,MR.,MARSHALL,ASHE,27-Aug-74,M,M,marshall42@adventure-works.com,70000,0,Bachelors,Professional,Y,No,Standard,MR. MARSHALL ASHE,MR. MARSHALL ASHE,17,No,Standard,Average,Undergraduate,1974
28934,MR.,RICARDO,NARA,04-Oct-74,M,M,ricardo16@adventure-works.com,70000,0,Bachelors,Professional,N,No,Standard,MR. RICARDO NARA,MR. RICARDO NARA,16,No,Standard,Average,Undergraduate,1974
11685,MR.,JOSE,GRIFFIN,07-Feb-65,M,M,jose15@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. JOSE GRIFFIN,MR. JOSE GRIFFIN,16,No,Standard,Low,Undergraduate,1965
11692,MR.,CALEB,GONZALES,19-Jun-64,M,M,caleb14@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. CALEB GONZALES,MR. CALEB GONZALES,18,No,Standard,Low,Undergraduate,1964
11812,MR.,ANDREW,RODRIGUEZ,22-Sep-67,M,M,andrew27@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. ANDREW RODRIGUEZ,MR. ANDREW RODRIGUEZ,20,No,Standard,Low,Undergraduate,1967
11841,MR.,SEAN,NELSON,16-Mar-64,M,M,sean41@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. SEAN NELSON,MR. SEAN NELSON,15,No,Standard,Low,Undergraduate,1964
12489,MR.,WAYNE,RAI,25-Oct-66,M,M,wayne20@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. WAYNE RAI,MR. WAYNE RAI,13,No,Standard,Low,Undergraduate,1966
12491,MR.,ALVIN,HUANG,06-Feb-66,M,M,alvin7@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. ALVIN HUANG,MR. ALVIN HUANG,15,No,Standard,Low,Undergraduate,1966
12493,MR.,DWAYNE,VAZQUEZ,23-Jun-65,M,M,dwayne14@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. DWAYNE VAZQUEZ,MR. DWAYNE VAZQUEZ,18,No,Standard,Low,Undergraduate,1965
12838,MR.,RALPH,BECK,11-May-66,M,M,ralph0@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. RALPH BECK,MR. RALPH BECK,14,No,Standard,Low,Undergraduate,1966
12971,MR.,CARL,NARA,02-Mar-60,M,M,carl16@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. CARL NARA,MR. CARL NARA,13,No,Standard,Low,Undergraduate,1960
14810,MR.,RUSSELL,ANAND,26-Nov-66,M,M,russell25@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. RUSSELL ANAND,MR. RUSSELL ANAND,17,No,Standard,Low,Undergraduate,1966
14812,MR.,HUNTER,HENDERSON,17-May-66,M,M,hunter1@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. HUNTER HENDERSON,MR. HUNTER HENDERSON,20,No,Standard,Low,Undergraduate,1966
14958,MR.,CLAYTON,LIANG,06-Oct-66,M,M,clayton15@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. CLAYTON LIANG,MR. CLAYTON LIANG,17,No,Standard,Low,Undergraduate,1966
16286,MR.,BILLY,TORRES,24-Nov-66,M,M,billy13@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. BILLY TORRES,MR. BILLY TORRES,16,No,Standard,Low,Undergraduate,1966
16426,MR.,JORGE,YE,11-Jul-66,M,M,jorge11@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. JORGE YE,MR. JORGE YE,12,No,Standard,Low,Undergraduate,1966
19147,MR.,EDWARD,THOMAS,12-Mar-64,M,M,edward33@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. EDWARD THOMAS,MR. EDWARD THOMAS,17,No,Standard,Low,Undergraduate,1964
19339,MR.,LANCE,GOMEZ,23-Jun-66,M,M,lance1@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. LANCE GOMEZ,MR. LANCE GOMEZ,15,No,Standard,Low,Undergraduate,1966
19341,MR.,CLARENCE,HUANG,24-Aug-66,M,M,clarence1@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. CLARENCE HUANG,MR. CLARENCE HUANG,18,No,Standard,Low,Undergraduate,1966
19477,MR.,LANCE,RUBIO,22-Aug-66,M,M,lance21@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. LANCE RUBIO,MR. LANCE RUBIO,15,No,Standard,Low,Undergraduate,1966
23171,MR.,ETHAN,GRIFFIN,28-Dec-67,M,M,ethan17@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. ETHAN GRIFFIN,MR. ETHAN GRIFFIN,17,No,Standard,Low,Undergraduate,1967
23389,MR.,JACK,PERRY,25-Sep-60,M,M,jack8@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. JACK PERRY,MR. JACK PERRY,14,No,Standard,Low,Undergraduate,1960
23922,MR.,CODY,RICHARDSON,18-Jul-66,M,M,cody10@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. CODY RICHARDSON,MR. CODY RICHARDSON,19,No,Standard,Low,Undergraduate,1966
24091,MR.,DWAYNE,MUNOZ,03-Jul-66,M,M,dwayne6@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. DWAYNE MUNOZ,MR. DWAYNE MUNOZ,16,No,Standard,Low,Undergraduate,1966
25090,MR.,IVAN,SARA,02-Jul-60,M,M,ivan6@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. IVAN SARA,MR. IVAN SARA,13,No,Standard,Low,Undergraduate,1960
25479,MR.,BOBBY,SANCHEZ,26-Jul-66,M,M,bobby12@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. BOBBY SANCHEZ,MR. BOBBY SANCHEZ,17,No,Standard,Low,Undergraduate,1966
25635,MR.,WARREN,ZHAO,09-Apr-66,M,M,warren26@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. WARREN ZHAO,MR. WARREN ZHAO,15,No,Standard,Low,Undergraduate,1966
26542,MR.,JAMIE,TORRES,25-Mar-78,M,M,jamie34@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. JAMIE TORRES,MR. JAMIE TORRES,16,No,Standard,Low,Undergraduate,1978
26616,MR.,COLIN,GOEL,18-Mar-60,M,M,colin42@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. COLIN GOEL,MR. COLIN GOEL,14,No,Standard,Low,Undergraduate,1960
27797,MR.,MELVIN,DENG,02-Jul-66,M,M,melvin1@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. MELVIN DENG,MR. MELVIN DENG,15,No,Standard,Low,Undergraduate,1966
27798,MR.,BRANDON,BRYANT,11-May-66,M,M,brandon15@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. BRANDON BRYANT,MR. BRANDON BRYANT,18,No,Standard,Low,Undergraduate,1966
29347,MR.,JONATHAN,EDWARDS,15-Aug-65,M,M,jonathan31@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. JONATHAN EDWARDS,MR. JONATHAN EDWARDS,20,No,Standard,Low,Undergraduate,1965
29388,MR.,CALVIN,KUMAR,23-Apr-66,M,M,calvin8@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. CALVIN KUMAR,MR. CALVIN KUMAR,16,No,Standard,Low,Undergraduate,1966
29389,MR.,THOMAS,PHILLIPS,18-Feb-66,M,M,thomas43@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. THOMAS PHILLIPS,MR. THOMAS PHILLIPS,19,No,Standard,Low,Undergraduate,1966
11684,MR.,DEVIN,PARKER,01-Oct-65,S,M,devin40@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. DEVIN PARKER,MR. DEVIN PARKER,16,No,Standard,Low,Undergraduate,1965
11687,MR.,CODY,TORRES,13-Jul-65,S,M,cody5@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. CODY TORRES,MR. CODY TORRES,15,No,Standard,Low,Undergraduate,1965
11810,MR.,ANTONIO,WASHINGTON,07-Jan-67,S,M,antonio13@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. ANTONIO WASHINGTON,MR. ANTONIO WASHINGTON,22,No,Standard,Low,Undergraduate,1967
12938,MR.,EDWARD,PARKER,08-Feb-65,S,M,edward19@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. EDWARD PARKER,MR. EDWARD PARKER,17,No,Standard,Low,Undergraduate,1965
12947,MR.,ISAIAH,SANCHEZ,17-Feb-64,S,M,isaiah17@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. ISAIAH SANCHEZ,MR. ISAIAH SANCHEZ,18,No,Standard,Low,Undergraduate,1964
12951,MR.,BLAKE,SIMMONS,06-Dec-63,S,M,blake63@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. BLAKE SIMMONS,MR. BLAKE SIMMONS,17,No,Standard,Low,Undergraduate,1963
13883,MR.,BRANDON,LAL,17-Apr-67,S,M,brandon26@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. BRANDON LAL,MR. BRANDON LAL,15,No,Standard,Low,Undergraduate,1967
14580,MR.,KYLE,DIAZ,17-Mar-67,S,M,kyle17@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. KYLE DIAZ,MR. KYLE DIAZ,13,No,Standard,Low,Undergraduate,1967
14581,MR.,KEVIN,ADAMS,21-Oct-67,S,M,kevin54@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. KEVIN ADAMS,MR. KEVIN ADAMS,15,No,Standard,Low,Undergraduate,1967
14638,MR.,BLAKE,SCOTT,21-Aug-60,S,M,blake31@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. BLAKE SCOTT,MR. BLAKE SCOTT,15,No,Standard,Low,Undergraduate,1960
15502,MR.,NATHANIEL,HOWARD,19-Oct-67,S,M,nathaniel12@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. NATHANIEL HOWARD,MR. NATHANIEL HOWARD,20,No,Standard,Low,Undergraduate,1967
15523,MR.,JONATHAN,YANG,08-Feb-64,S,M,jonathan26@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. JONATHAN YANG,MR. JONATHAN YANG,17,No,Standard,Low,Undergraduate,1964
16088,MR.,BRYCE,SANDERS,10-Jul-67,S,M,bryce3@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. BRYCE SANDERS,MR. BRYCE SANDERS,17,No,Standard,Low,Undergraduate,1967
16102,MR.,MARCUS,ALEXANDER,14-Aug-65,S,M,marcus68@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. MARCUS ALEXANDER,MR. MARCUS ALEXANDER,20,No,Standard,Low,Undergraduate,1965
16131,MR.,ALBERT,ROMERO,14-May-60,S,M,albert11@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. ALBERT ROMERO,MR. ALBERT ROMERO,17,No,Standard,Low,Undergraduate,1960
16984,MR.,RODNEY,MORENO,04-Jan-65,S,M,rodney2@adventure-works.com,40000,0,Bachelors,Professional,Y,No,Standard,MR. RODNEY MORENO,MR. RODNEY MORENO,17,No,Standard,Low,Undergraduate,1965
17607,MR.,FREDERICK,GONZALEZ,15-Apr-65,S,M,frederick15@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. FREDERICK GONZALEZ,MR. FREDERICK GONZALEZ,22,No,Standard,Low,Undergraduate,1965
17608,MR.,CARLOS,COOPER,15-Jul-65,S,M,carlos10@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. CARLOS COOPER,MR. CARLOS COOPER,17,No,Standard,Low,Undergraduate,1965
17609,MR.,CHARLES,DAVIS,05-Jul-65,S,M,charles8@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. CHARLES DAVIS,MR. CHARLES DAVIS,17,No,Standard,Low,Undergraduate,1965
18054,MR.,JAKE,ZENG,06-Oct-60,S,M,jake20@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. JAKE ZENG,MR. JAKE ZENG,13,No,Standard,Low,Undergraduate,1960
18564,MR.,JOHN,MOORE,07-May-67,S,M,john45@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. JOHN MOORE,MR. JOHN MOORE,14,No,Standard,Low,Undergraduate,1967
18598,MR.,NORIMICHI,YONEKURA,19-Mar-64,S,M,norimichi0@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. NORIMICHI YONEKURA,MR. NORIMICHI YONEKURA,22,No,Standard,Low,Undergraduate,1964
18599,MR.,KYLE,SIMMONS,08-Apr-64,S,M,kyle10@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. KYLE SIMMONS,MR. KYLE SIMMONS,16,No,Standard,Low,Undergraduate,1964
19125,MR.,CAMERON,RUSSELL,22-Jul-67,S,M,cameron15@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. CAMERON RUSSELL,MR. CAMERON RUSSELL,19,No,Standard,Low,Undergraduate,1967
19131,MR.,MASON,BLUE,26-Oct-67,S,M,mason13@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. MASON BLUE,MR. MASON BLUE,14,No,Standard,Low,Undergraduate,1967
19148,MR.,CODY,RAMIREZ,08-Sep-64,S,M,cody7@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. CODY RAMIREZ,MR. CODY RAMIREZ,16,No,Standard,Low,Undergraduate,1964
19149,MR.,SEAN,PARKER,20-Mar-64,S,M,sean30@adventure-works.com,40000,0,Bachelors,Professional,N,No,Standard,MR. SEAN PARKER,MR. SEAN PARKER,15,No,Standard,Low,Undergraduate,1964
